model,time_s,time_h,scheduled_head_cm,effective_positive_head_m,inflow_m3_s,outflow_m3_s,net_inflow_m3_s,cumulative_inflow_m3,cumulative_outflow_m3,cumulative_net_m3
drywell_12m,1857940.0,516.0944444444444,1200.0,12.0,0.00573609187480601,0.0,0.00573609187480601,6214.621778413042,5.889087347710658,6208.732691065332
drywell_12m,1879320.0,522.0333333333333,1200.0,12.0,0.005503494064485281,0.0,0.005503494064485281,6334.7729521040665,5.889087347710658,6328.883864756356
drywell_12m,1901340.0,528.15,1200.0,12.0,0.005271716559595825,0.0,0.005271716559595825,6453.408021075199,5.889087347710658,6447.518933727489
drywell_12m,1922940.0,534.15,1200.0,12.0,0.0050842502429268,7.4075125077255646e-06,0.005076842730419075,6565.252462542443,5.969088482794094,6559.283374059649
drywell_12m,1944540.0,540.15,1200.0,12.0,0.004910423125562993,3.004604630410198e-05,0.004880377079258891,6673.194934922133,6.373586917961831,6666.821348004171
drywell_12m,1966020.0,546.1166666666667,1200.0,12.0,0.004752340948231713,5.992342005958718e-05,0.004692417528172126,6776.973021074688,7.339858986707853,6769.633162087981
drywell_12m,1987410.0,552.0583333333333,1200.0,12.0,0.004610310242593446,9.269644966212474e-05,0.004517613792931321,6877.106575560563,8.972128493381561,6868.134447067182
drywell_12m,2008890.0,558.025,1200.0,12.0,0.004471709464667131,0.00012852381132693678,0.004343185653340195,6974.647467216541,11.348034096404081,6963.299433120137
drywell_12m,2030590.0,564.0527777777778,1200.0,12.0,0.004356281261752685,0.00016001088580930414,0.004196270375943381,7070.431166598197,14.478635560332295,7055.952531037865
drywell_12m,2052210.0,570.0583333333333,1200.0,12.0,0.004253080907622566,0.0001894438628915025,0.004063637044731064,7163.498371649143,18.256241393788017,7145.242130255356
drywell_12m,2073640.0,576.0111111111111,1197.2777777777897,11.972777777777896,0.004038977749881189,0.0002246643610020963,0.003814313388879093,7252.347780164296,22.69341101280793,7229.654369151488
drywell_12m,2095220.0,582.0055555555556,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
drywell_12m,2116930.0,588.0361111111112,-25.0,0.0,0.0,0.0,0.0,7295.928350085514,25.117539468020546,7270.810810617493
