# radius_m elevation_m xO2_liq TRUE-stagnant-O2-IC-2880h
1.65075161287333323e+01 9.02996553048000083e-01 3.31225203467780000e-10
4.49549468703333288e-02 9.04863982946000012e-01 3.27384172616264978e-10
9.15323797361999980e-01 9.05299605468666613e-01 3.27562383210253017e-10
1.18490240650333334e+00 9.05629983422666651e-01 3.27653278982411025e-10
4.92614634344666680e+00 9.07141381840333327e-01 3.30496427880572001e-10
6.58473517265666608e-01 9.07911874287666620e-01 3.27493467343271982e-10
1.46400631356333322e+00 9.17469276109666665e-01 3.27735700893351982e-10
2.84013717236333330e+00 9.31182334770333409e-01 3.28863484698835020e-10
1.15157984862666662e+01 9.34484048073666695e-01 3.30540489885373022e-10
1.74843506327333320e+00 9.36114354552999850e-01 3.27832670182172000e-10
1.80936571635333330e+01 9.38903148779333452e-01 3.31090225107210994e-10
2.04270706117666689e+00 9.52850399335999909e-01 3.27977124000463023e-10
2.34784257794666651e+00 9.71773960448666707e-01 3.28160344965851987e-10
2.03961803498666661e-01 9.84417395900333392e-01 3.27155973520881997e-10
1.28334957685666655e+01 9.91939208579666665e-01 3.30201325709311010e-10
3.70368958208666621e+00 9.98301678869666809e-01 3.29254951025095983e-10
5.76581456234666678e+00 1.00208403570466675e+00 3.30406427074004009e-10
1.00445201628000011e-01 1.00308264482166676e+00 3.27086608807486022e-10
2.66389066346999970e+00 1.00899073869233313e+00 3.28379524942468979e-10
4.48548863126666664e+00 1.01153242337766680e+00 3.29625190912488995e-10
3.06156783206333349e+00 1.03263978544466650e+00 3.28670902217775024e-10
4.07467876624666658e-01 1.03688109067533341e+00 3.27029575376031008e-10
1.89897833353000003e+01 1.04036902071633341e+00 3.29721369169035995e-10
1.42285160778666668e+01 1.05045178841566655e+00 3.29846700687475996e-10
6.51513751739333347e-01 1.05154465340966663e+00 3.27027266742861975e-10
5.25725731501333282e+00 1.05273326540266665e+00 3.29762059184312009e-10
9.09181382024999984e-01 1.05532115523866676e+00 3.27072258973844995e-10
1.17447579228999999e+00 1.06310573150433330e+00 3.27127895819920983e-10
2.85640049457666689e-01 1.07555153891533339e+00 3.26885557676330976e-10
1.45165599977000004e+00 1.07754890116200008e+00 3.27198031539158985e-10
1.73879759151666669e+00 1.09615522717999991e+00 3.27284910250920984e-10
5.54902547576666683e-02 1.09821866187666672e+00 3.26760113393003977e-10
1.57122205432666675e+01 1.10230237349233340e+00 3.29577432328758002e-10
2.03308886849333348e+00 1.11566858285333326e+00 3.27409244210147988e-10
5.17306158361999890e-01 1.12088748991333342e+00 3.26751660995174983e-10
7.74094793229666678e-01 1.12672471413300013e+00 3.26773804535172982e-10
1.03583726499833340e+00 1.13451952778899989e+00 3.26815641306652991e-10
2.33591156957666657e+00 1.13692016934999995e+00 3.27571569679798024e-10
1.30575858386999988e+00 1.14785877051533336e+00 3.26859029792459006e-10
6.94003057611666652e+00 1.16022740641199995e+00 3.30137638011849986e-10
1.58858617118666667e+00 1.16648569945666658e+00 3.26915317323914982e-10
1.73323550084999987e+01 1.17043508243900019e+00 3.29297980229911995e-10
8.02723270656666621e+00 1.17617279665000019e+00 3.30142432501299024e-10
1.87919727483666676e+00 1.18679676426000014e+00 3.27003134816906998e-10
2.39974227649999983e-01 1.19327795205000009e+00 3.26425308331876995e-10
2.65623802584666668e+00 1.19531286173999995e+00 3.27666639666774985e-10
1.13341034820666667e-01 1.19727982608999994e+00 3.26398392446484986e-10
9.11510389257666631e+00 1.19953205882666669e+00 3.30089553836612011e-10
2.17609401673666669e+00 1.20811859520333331e+00 3.27130072955291995e-10
5.97224316527000010e+00 1.23175426817533329e+00 3.29381818333796025e-10
1.02490773016466665e+01 1.23864947803999992e+00 3.29923973999895016e-10
2.48789988436999998e+00 1.25322123615999992e+00 3.27246079159325997e-10
3.03405688245999983e+00 1.25444571318666664e+00 3.27936884309392993e-10
3.67411810849999965e+00 1.25652951938333324e+00 3.28572995266179005e-10
4.42836551933333311e+00 1.26093433608333316e+00 3.28927696820405005e-10
5.11567202888999928e-01 1.26247539497333339e+00 3.26182362179427015e-10
7.65830031446999904e-01 1.27194312198333326e+00 3.26193625643117008e-10
1.02444813034166660e+00 1.28533248828000013e+00 3.26198533715105002e-10
5.18569633832999966e+00 1.28925132621666649e+00 3.29052521695666978e-10
2.92064974664999977e-01 1.29505929017666666e+00 3.26004417328754995e-10
5.78507800630000055e-02 1.29906116421666673e+00 3.25965356422369013e-10
1.14670499211333325e+01 1.30324217311666657e+00 3.29560714495274013e-10
1.29363688788666664e+00 1.30478555542000008e+00 3.26208975968902023e-10
