r_target_m,r_cell_m,z_m,depth_m,S_liq,S_gas,p_liq,p_gas,porosity,x^O2_liq,x^O2_gas,rhoMolar_liq,rhoMolar_gas,phase presence,O2_liq_bulk,O2_gas_bulk,O2_total_bulk
4.0,3.9333333333333336,22.133333333333336,7.858333333333327,0.985477390768506,0.0145226092314938,100139.153668784,100547.334318024,0.381022,3.52368069644089e-06,0.155461279659629,55344.6520054679,40.5623832516968,3.0,0.0732266094141823,0.03489316839680231,0.10811977781098461
4.0,3.966666666666667,22.066666666666666,7.924999999999997,0.984533092782587,0.0154669072174132,100139.583066004,100556.576417899,0.381022,3.48894298383435e-06,0.15391453890729,55344.6520162005,40.5661114686456,3.0,0.07243524014072861,0.03679565667058686,0.10923089681131547
4.0,3.9333333333333336,21.916666666666668,8.074999999999996,0.983183905312918,0.0168160946870821,100179.147352636,100608.155333742,0.381022,3.42013803992727e-06,0.150801860927809,55344.6530050981,40.5869181455327,3.0,0.07090944997743673,0.03921642250656445,0.11012587248400119
4.0,3.966666666666667,21.833333333333332,8.158333333333331,0.98265382229394,0.0173461777060603,100176.934287475,100610.494628258,0.381022,3.37842282774886e-06,0.148959076427485,55344.6529497832,40.5878618053298,3.0,0.07000680724168179,0.0399592186481804,0.10996602588986219
4.0,3.9333333333333336,21.666666666666668,8.324999999999996,0.98180382197009,0.0181961780299105,100212.58208918,100653.261551601,0.381022,3.30361974326447e-06,0.145599020317456,55344.6538407893,40.6051137685169,3.0,0.06839754267541386,0.04098919734788405,0.1093867400232979
4.0,3.966666666666667,21.583333333333332,8.408333333333331,0.981458505352212,0.0185414946477879,100209.293784416,100652.805241855,0.381022,3.26168809997679e-06,0.143751636628258,55344.6537585991,40.6049296955334,3.0,0.06750564625001279,0.04123693262691865,0.10874257887693145
4.0,3.9333333333333336,21.416666666666668,8.574999999999996,0.980858517412177,0.0191414825878233,100240.849981354,100689.203793366,0.381022,3.18633799545333e-06,0.140379983751238,55344.6545473369,40.6196126893679,3.0,0.06590584662393587,0.04158786168072589,0.10749370830466176
4.0,3.966666666666667,21.333333333333332,8.658333333333331,0.980593100865065,0.0194068991349347,100237.189466371,100687.654833536,0.381022,3.14422707129406e-06,0.138526840534617,55344.6544558434,40.6189878468048,3.0,0.06501723085597558,0.0416072706068621,0.10662450146283767
4.0,3.9333333333333336,21.166666666666668,8.824999999999996,0.980128760542847,0.0198712394571529,100266.520256395,100720.636388578,0.381022,3.06846238439106e-06,0.135144568117211,55344.6551889577,40.6322924413501,3.0,0.06342050198765993,0.041576213065021406,0.10499671505268134
4.0,3.966666666666667,21.083333333333332,8.908333333333331,0.979903142197677,0.0200968578023229,100262.736283227,100718.606909047,0.381022,3.02624892792754e-06,0.133288042710923,55344.6550943785,40.6314737595424,3.0,0.06253361514492843,0.04146980350416458,0.10400341864909302
4.0,3.9333333333333336,20.916666666666668,9.074999999999996,0.979522746791453,0.0204772532085466,100290.712460596,100749.513345908,0.381022,2.9503236062256e-06,0.129904127190513,55344.6557936347,40.6439412617901,3.0,0.06094104863947494,0.0411946215299239,0.10213567016939884
4.0,3.966666666666667,20.833333333333332,9.158333333333331,0.979319144675111,0.0206808553248887,100286.89207514,100747.24730767,0.381022,2.90815829575964e-06,0.128050448950613,55344.6556981453,40.6430271533828,3.0,0.06005760774865041,0.04100961589793032,0.10106722364658073
4.0,3.9333333333333336,20.666666666666668,9.324999999999996,0.978995692897956,0.0210043071020445,100313.945012469,100776.749919791,0.381022,2.83241447367932e-06,0.124678827367815,55344.6563743254,40.6549283597492,3.0,0.05847407140593832,0.04056619938071874,0.09904027078665706
4.0,3.966666666666667,20.583333333333332,9.408333333333331,0.978805072351267,0.0211949276487328,100310.110815814,100774.348327112,0.381022,2.79049106893475e-06,0.122836346442091,55344.6562784908,40.6539595693575,3.0,0.057597362288808775,0.04032846873683419,0.09792583102564296
