time_h,reservoir_head_cm,reservoir_storage_m3,reservoir_net_flux_m3_s
133.748524392336,563.768680247035,6.59038047592392,-6.59139113206718e-06
133.848524392336,563.566100213637,6.58801234242573,-6.578148606087e-06
133.948524392336,563.363945751442,6.585649183798,-6.56432952146178e-06
134.048524392336,563.16200615716,6.58328853694744,-6.55735236267859e-06
134.148524392336,562.960598576089,6.58093410926015,-6.54007690911972e-06
134.248524392336,562.759808851911,6.57858690423733,-6.52001395229465e-06
134.348524392336,562.558856006468,6.57623779234873,-6.52531080165166e-06
134.448524392336,562.357336512541,6.57388205641513,-6.54371092666513e-06
134.548524392336,562.179676567026,6.57180523541159,-5.7689472320591e-06
134.648524392336,561.990836550411,6.56959772087207,-6.13198483199539e-06
134.748524392336,561.796139166329,6.5673217344902,-6.322184394086e-06
134.848524392336,561.597813222443,6.56500333072949,-6.44001044642459e-06
134.948524392336,561.397033167506,6.5626562387388,-6.51969997414002e-06
135.048524392336,561.19579248369,6.56030376205811,-6.53465744636747e-06
135.148524392336,560.993488800566,6.55793885905767,-6.56917500120107e-06
135.248524392336,560.79086537864,6.55557021835341,-6.57955751185761e-06
135.348524392336,560.587944211393,6.55319809704615,-6.58922585348441e-06
135.448524392336,560.384715256696,6.55082237774477,-6.59922028160761e-06
135.548524392336,560.18100821694,6.54844106969298,-6.6147445883059e-06
135.648524392336,559.976382083283,6.54604901755642,-6.644589268237e-06
135.748524392336,559.772009373316,6.54365992790888,-6.63636013203829e-06
135.848524392336,559.566991174,6.5412632925772,-6.65732036578984e-06
135.948524392336,559.361109048579,6.53885655806487,-6.68537364534723e-06
136.048524392336,559.153897347531,6.53643428099128,-6.72854742665451e-06
136.148524392336,558.94512774347,6.53399379223982,-6.7791354207216e-06
136.248524392336,558.734578909152,6.5315325045246,-6.83691032006225e-06
136.348524392336,558.522726377571,6.52905597676272,-6.87924378298607e-06
136.448524392336,558.309115689597,6.52655889638774,-6.93633437493411e-06
136.548524392336,558.09387312993,6.52404273965092,-6.9893242689476e-06
136.648524392336,557.876287647504,6.52149919446037,-7.06540330709497e-06
136.748524392336,557.657804018096,6.51894515005172,-7.09456780181268e-06
136.848524392336,557.438214060423,6.5163781728136,-7.13049232810783e-06
136.948524392336,557.243046088689,6.51409668532501,-6.33746524606602e-06
137.048524392336,557.039531821956,6.51171763076409,-6.60848489146499e-06
137.148524392336,556.827844452043,6.50924303372002,-6.87388067795584e-06
137.248524392336,556.612000984134,6.50671985244621,-7.00883687170991e-06
137.348524392336,556.393048531975,6.50416032756228,-7.10979134423025e-06
137.448524392336,556.172620537694,6.5015835537883,-7.15770492772732e-06
137.548524392336,555.950951505057,6.4989922724419,-7.19800374000998e-06
137.648524392336,555.728301885555,6.49638952816619,-7.22984521029386e-06
137.748524392336,555.506020656761,6.49379109032859,-7.21788288223965e-06
137.848524392336,555.281970023724,6.49117196839203,-7.2753387126708e-06
137.948524392336,555.056577311749,6.48853715773215,-7.31891849966575e-06
138.048524392336,554.829821048817,6.48588640734395,-7.36319552275864e-06
138.148524392336,554.601867142523,6.48322165666502,-7.40208521927634e-06
138.248524392336,554.372649532454,6.48054213345796,-7.44312001960813e-06
138.348524392336,554.143576802796,6.47786430388352,-7.4384154845447e-06
138.448524392336,553.916079227728,6.4752048876556,-7.38726729979238e-06
138.548524392336,553.688924816054,6.47254948296184,-7.37612414931273e-06
138.648524392336,553.461678240153,6.4698930008806,-7.37911689234146e-06
138.748524392336,553.236745239898,6.46726356418926,-7.30399080927147e-06
138.848524392336,553.01159158589,6.46463154808506,-7.31115584500407e-06
138.948524392336,552.788410187717,6.4620225873878,-7.24711304793837e-06
